0.191651,100.179
0.214034,32.0837
0.246869,30.4101
0.277911,32.0841
0.31336,28.0113
0.341153,35.6352
0.367126,39.9452
0.40519,26.4371
0.428491,41.3238
0.452138,41.8945
0.474113,45.9185
0.493377,51.6669
0.5105,57.4388
0.531887,48.6167
0.551629,49.3137
0.56875,57.8402
0.591491,44.1724
0.612398,48.2755
0.635787,42.8253
0.660233,45.917
0.678008,48.8391
0.701942,43.1786
0.72292,45.6455
0.74546,44.6339
0.766802,47.8024
0.792923,37.4085
0.811519,53.8827
0.842174,32.6461
0.868583,38.9008
0.895607,36.9518
0.92783,30.4153
0.946361,54.4219
0.982025,28.4941
1.00282,47.6939
1.02863,38.3999
1.05396,39.3551
1.08653,30.6764
1.13473,20.96
1.16088,37.989
1.18662,38.4859
1.19811,91.9375
1.22783,32.6276
1.24844,49.0389
1.27639,35.7208
1.30188,39.0563
1.32614,40.8578
1.34635,50.3765
1.3765,32.6545
1.39907,45.6841
1.4188,49.0425
1.44298,41.4454
1.46258,51.0071
1.48953,37.131
1.51365,42.3758
1.53503,46.8386
1.56092,38.611
1.58285,44.8798
1.60594,43.0061
1.63263,37.6039
1.65179,52.2303
1.67531,42.1928
1.69448,52.8526
1.72057,38.4077
1.74489,41.1537
1.76881,41.6717
1.79507,37.8571
1.81336,56.1028
1.8409,35.4781
1.86042,52.2551
1.88517,39.8214
1.90797,44.1518
1.9253,57.4687
1.95265,36.6973
1.9761,43.1596
1.99531,51.8977
2.0256,32.5818
2.04431,53.4953
2.06725,43.8332
2.08826,47.5578
2.11359,39.828
2.13334,50.177
2.15541,44.9552
2.18071,41.0796
2.20601,38.167
2.22745,46.8328
2.24525,56.1706
2.27259,36.3852
2.29414,46.9133
2.3141,49.9565
2.33888,40.1371
2.36163,44.3247
2.3916,33.1715
2.41144,51.4321
2.44115,33.2924
2.46178,48.7878
2.48575,41.3354
2.50865,43.9015
2.52728,53.5018
2.55444,37.5772
2.57667,44.3692
2.59735,50.1837
2.62832,31.8426
2.64997,45.2996
2.67566,38.9706
2.69407,54.5048
2.7191,39.5337
2.74048,46.6637
2.75996,52.4798
2.79006,32.8967
2.81107,47.9799
2.83709,38.1857
2.85855,46.548
2.8781,51.3583
2.90476,37.3995
2.92652,46.1024
2.94496,54.1826
2.97531,33.0349
3.00213,36.9698
3.02295,48.4123
3.04588,44.5401
3.0657,49.0117
3.09047,40.3499
3.1124,46.4322
3.13996,35.8868
3.1595,53.367
3.1882,33.9418
3.20934,47.4445
3.23023,48.369
3.25796,35.6515
3.28384,38.9574
3.30944,38.9248
3.33064,48.4708
3.35664,37.3974
3.37896,45.8565
3.40852,33.6229
3.42699,56.3487
3.45512,34.2739
3.47785,44.4541
3.49817,49.694
3.5274,33.6764
3.54591,55.2934
3.57282,37.0008
3.59281,49.2541
3.61696,41.5162
3.6371,49.5481
3.66141,41.5762
3.68752,38.0119
3.711,42.4532
3.7315,49.0044
3.75716,38.7908
3.77671,52.2902
3.80663,32.8995
3.82627,51.4311
3.85638,33.0185
3.87842,45.8621
3.90705,34.6841
3.92464,58.0583
3.95162,36.6409
3.97136,51.7719
3.99474,42.1888
4.01647,46.5113
4.04085,40.4441
4.06124,50.3028
4.09099,33.0057
4.11388,43.6828
4.13975,38.8193
4.15936,54.7618
4.1867,34.7237
4.20934,45.0577
4.2279,53.7144
4.25492,36.5812
4.27976,41.2794
4.30718,35.6175
4.32573,53.6101
4.34926,42.8745
4.37102,45.6581
4.39816,37.4333
4.42191,41.3942
4.44329,47.3723
4.47722,29.3642
4.50011,43.6166
4.52203,45.2873
4.5438,46.1401
4.56866,40.2726
4.60641,26.7039
4.62722,48.2325
4.65472,35.7719
4.67562,48.287
4.70785,31.0173
4.72906,47.8819
4.75559,37.1435
4.77436,52.7831
4.79858,41.8046
4.82381,39.3575
4.85224,35.089
4.87666,41.1351
4.90075,41.4954
4.92695,38.2005
4.94994,43.9044
4.97248,43.8462
4.99481,45.2524
5.02508,33.4159
5.04652,46.4884
5.07764,31.6599
5.0995,45.6739
5.12383,41.4532
5.15058,37.1243
5.1752,40.8824
5.20178,37.4471
5.22762,39.1915
5.25362,37.8246
5.27831,41.3116
5.30707,34.1986
5.32929,46.3744
5.35953,32.523
5.38289,42.6316
5.40815,39.6284
5.43685,34.7916
5.46193,41.2196
5.48785,37.621
5.51906,31.9413
5.5452,38.9792
5.5705,38.6307
5.59932,35.128
5.62244,42.6288
5.64685,42.1465
5.67693,32.5006
5.70515,35.5338
5.72635,47.0885
5.75527,34.603
5.77912,42.6336
5.80693,35.3758
5.83093,42.1834
5.86129,32.9708
5.8876,37.5139
5.91544,36.0357
5.94104,39.155
5.96444,42.8218
5.99288,35.1901
6.02343,33.147
6.0507,36.224
6.08209,31.927
6.10924,36.6942
6.13616,37.0666
6.16068,40.7572
6.18673,38.2673
6.21379,37.3252
6.24205,35.1714
6.27379,31.4273
6.29834,40.8383
6.3246,38.2662
6.34866,41.1051
6.37417,39.4978
6.40245,35.1747
6.43203,34.0133
6.45784,38.6268
6.48538,36.1814
6.51285,36.6871
6.53623,42.4097
6.56413,36.4132
6.59354,34.082
6.62209,34.4446
6.65502,30.7798
6.68634,31.452
6.71944,30.2254
6.75054,32.1925
6.77713,38.2784
6.80859,32.055
6.84216,29.8181
6.87023,34.8452
6.90635,27.6794
6.93821,31.5047
6.97028,31.5817
7.00272,30.7134
7.0337,32.0786
7.06069,36.8377
7.09317,31.2552
7.12092,35.4592
7.15332,30.793
7.18935,28.0164
7.21379,40.2836
7.25109,27.1318
7.27959,34.5452
7.30607,37.5938
7.33852,30.9749
7.36574,36.7232
7.3952,34.1907
7.42442,33.842
7.45507,32.6079
7.48198,37.0749
7.51487,30.445
7.54087,38.5778
7.57066,33.6131
7.60324,31.0151
7.63571,30.5779
7.66783,32.3502
7.69311,38.4089
7.72158,34.4092
7.74697,40.3849
7.7737,36.4418
7.80309,34.2039
7.83073,36.2389
7.8548,41.3142
7.88523,32.8294
7.91571,33.2719
7.94053,39.7229
7.96757,36.6983
7.99646,34.7059
8.02011,42.407
8.05053,32.8033
8.08132,32.8497
8.11144,33.6225
8.14012,34.1066
8.16835,35.3206
8.19545,36.9003
8.22054,39.8352
